Rachelle,emc.com,Gentner,22,56205,175,Painting,Guatemala,0
Cinzia,att.com,Putzolu,35,32564,166,Cinema,Tanzania,0
Wagar,co.jp,Itzigehl,26,55222,170,Gaming,Suriname,0
Joonoo,washington.edu,Konstam,37,65882,155,Football,Namibia,0
Terrill,poly.edu,Crepeau,48,33927,155,Writing,Taiwan,0
Bedir,unf.edu,Ullmer,31,56960,168,Blogging,Macedonia,0
Moriyoshi,ucd.ie,Brossler,39,49607,159,Programming,Morocco,0
Miki,ubs.com,Bertelsen,18,50290,160,Programming,Tuvalu,0
Budi,llnl.gov,Riad,49,54518,169,Soccer,Syria,0
Daria,telcordia.com,Gregg,38,33536,161,Singing,Iceland,0
Kazumitsu,uregina.ca,Sureson,46,63370,182,Reading,Yemen,0
Xiaolei,auth.gr,Rousset,40,43573,165,Basketball,South Sudan,0
Tsang,mitre.org,Vauclair,49,55088,155,Photography,Panama,0
Enrique,sdsc.edu,Zazanis,18,27251,166,Skating,Samoa,0
Akito,cmu.edu,Travis,31,51281,178,Drawing,Chad,0
Genshiro,uiuc.edu,Motoki,39,68588,155,Writing,Botswana,0
Heikki,rpi.edu,Piazza,31,54994,155,Football,Comoros,0
Ying,columbia.edu,Hallet,18,53842,177,Tennis,Philippines,0
Adina,intersys.com,Neuhaus,23,67957,174,Tennis,Albania,0
Anita,intersys.com,Suchak,24,36316,157,Soccer,Armenia,0
Luddy,auc.dk,Leherte,18,56400,160,Running,Sweden,0
Rain,duke.edu,Iciki,41,49859,175,Writing,Solomon Islands,0
Hyuckchul,purdue.edu,Koiso,20,51380,170,Soccer,France,0
Feixiong,rwth-aachen.de,Raja,28,47925,173,Skating,Antigua and Barbuda,0
Takehiro,lehner.net,Schittenkopf,36,53144,166,Writing,Benin,0
Gunes,ac.be,Kriplani,18,58526,174,Reading,Afghanistan,0
Sandor,co.jp,Barachini,19,43813,170,Running,Saint Vincent and the Grenadines,0
Stamatina,sdsc.edu,Mallery,34,57522,186,Cinema,Grenada,0
Shimon,cas.cz,Fegeas,25,55117,162,Skating,Japan,0
Mattan,ibm.com,Narahara,49,59537,180,Writing,Norway,0
Eran,pi.it,Kisuki,22,47382,166,Piano,Moldova,0
Artyom,ust.hk,Preas,18,54704,178,Skating,Cyprus,0
Liangwei,msstate.edu,Annot,25,30428,155,Blogging,Canada,0
Jaeun,edu.cn,Narlikar,40,78449,169,Reading,Bahrain,0
Noriyoshi,solidtech.com,Yglesias,29,72406,158,Programming,Italy,0
Sriram,csufresno.edu,Wheeler,24,56200,162,Photography,Senegal,0
Lillian,earthlink.net,Boizumault,47,50805,163,Swimming,Austria,0
Weigang,ualberta.ca,Kazakos,46,49387,155,Drawing,Armenia,0
Nello,umb.edu,Homond,46,35855,164,Blogging,Brunei,0
Goker,msstate.edu,Lahiri,18,61690,182,Cinema,Guinea-Bissau,0
Subhankar,unf.edu,Mozeico,28,44971,166,Programming,Cameroon,0
Guanghui,ac.be,Minea,20,52546,170,Programming,Pakistan,0
Yingquan,ac.kr,Cazalens,22,64928,167,Travelling,St Kitts and Nevis,0
Xia,informix.com,Pesotchinsky,53,56568,173,Blogging,Serbia,0
Yezdezard,labs.com,Kamp,50,50933,165,Guitar,Mongolia,0
Noriaki,whizbang.com,Oertly,24,51172,165,Tennis,Tajikistan,0
Chris,usa.net,Medvidovic,39,50355,159,Poker,Iceland,0
Deven,clarkson.edu,Stach,27,48519,174,Poker,Rwanda,0
Aloysius,usa.net,Guck,27,38743,160,Reading,Colombia,0
Boonsieng,uwindsor.ca,Doornbos,18,46692,171,Programming,Dominica,0
Godfried,ucsb.edu,Ingolfsdottir,18,62670,175,Sculpting,Nigeria,0
Martti,emc.com,Suraweera,46,51334,174,Reading,Rwanda,0
Oscar,cmu.edu,Stavenow,20,51931,162,Photography,Dominica,0
Rudiger,memphis.edu,Thallinger,62,53633,194,Poker,Bulgaria,0
Aimin,emc.com,Quittner,18,56272,167,Football,South Sudan,0
Tatjana,cmu.edu,Flint,41,33385,170,Cinema,Dominican Republic,0
Wafaa,ogi.edu,Chandru,34,58500,165,Swimming,India,0
Moonhang,ask.com,Mezyk,21,33825,161,Drawing,Sudan,0
Stanislas,nodak.edu,Tabata,40,46444,169,Hockey,Cyprus,0
Lei,sunysb.edu,Rector,32,42461,164,Reading,Yemen,0
Vir,upenn.edu,Carrico,20,61318,178,Programming,Madagascar,0
Hoda,intersys.com,Tadic,18,39785,155,Painting,Germany,0
Shui,uu.se,Westby,18,45179,176,Skating,Ethiopia,0
Terri,edu.au,Yurek,18,38340,174,Writing,Central African Rep,0
Roy,uic.edu,Schmidmaier,38,28598,159,Programming,Suriname,0
Hanene,msn.com,Cairo,41,61939,176,Reading,Togo,0
Carlisle,concentric.net,Dresser,18,48706,181,Poker,Tunisia,0
Kohji,solidtech.com,Champagne,43,45160,183,Piano,Guyana,0
Tsipora,poznan.pl,Baz,18,69073,155,Guitar,Togo,0
Wellington,lehner.net,Beshers,56,52530,180,Drums,Slovakia,0
Jeongyoujng,toronto.edu,Knecht,31,47736,161,Photography,Taiwan,0
Tieng,uu.se,Loeppner,22,36555,163,Swimming,Togo,0
Kou,lbl.gov,Rahola,26,40958,180,Cinema,Sri Lanka,0
Arash,fsu.edu,Lucia,42,59832,173,Painting,Chad,0
Eljas,sleepycat.com,Kahale,18,55635,164,Swimming,Albania,0
Muriel,panasonic.com,Denis,21,27505,164,Reading,Antigua and Barbuda,0
Christian,forth.gr,Priebs,21,49840,159,Programming,Vanuatu,0
Jaap,usa.net,Dunki,24,66706,155,Poker,Paraguay,0
Delvan,edu.au,Ciarlo,18,52872,170,Swimming,Kiribati,0
Monica,ncr.com,Giorcelli,35,49060,182,Writing,Latvia,0
Sorel,forwiss.de,Berztiss,29,46047,175,Singing,Yemen,0
Mirco,ac.at,Tomokiyo,32,32283,163,Writing,Sweden,0
Jude,cnr.it,Kavasseri,21,47955,155,Programming,Kazakhstan,0
Doub,bellatlantic.net,Blue,47,43121,163,Hockey,Liberia,0
Mirit,ucsb.edu,Ozturk,19,56008,177,Sculpting,Chile,0
Ronaldo,ab.ca,Specker,20,68920,178,Blogging,Vatican City,0
Yuhong,lehner.net,Sweazey,34,43913,157,Drawing,Bangladesh,0
Miriam,airmail.net,Dresser,18,49561,157,Drums,Korea South,0
Kam,conclusivestrategies.com,Luon,52,28339,155,Photography,Liechtenstein,0
Fengjie,duke.edu,Nedjah,60,66701,165,Running,Oman,0
Melek,duke.edu,Nissenbaum,24,35842,164,Running,Austria,0
Ezio,lucent.com,Jacopini,33,39144,160,Swimming,Uruguay,0
Isambo,ab.ca,Tuthill,36,41071,160,Painting,Moldova,0
Elihu,ufl.edu,Laventhal,33,54821,166,Writing,Nicaragua,0
Arnulf,uqam.ca,Leivent,51,54987,158,Running,Belgium,0
Detlev,edu.au,Doukas,59,56245,181,Drums,Democratic Republic of Congo,0
Nectaria,columbia.edu,Dawson,42,44323,180,Poker,United Kingdom,0
Jalal,concordia.ca,Kant,54,53878,155,Painting,Taiwan,0
Vamsi,uu.se,Schilier,36,55887,169,Swimming,Turkey,0
Natalie,computer.org,Montenyohl,18,55052,168,Poker,China,0
Yousef,monmouth.edu,Mukund,23,52082,169,Piano,Andorra,0
Tarcisio,indiana.edu,Silcott,22,43751,159,Writing,United Kingdom,0
Chengjie,co.in,Iorio,51,48276,155,Tennis,Cameroon,0
Fusatake,dauphine.fr,Torelli,44,49484,169,Drawing,Fiji,0
Karama,columbia.edu,Damm,18,58437,187,Hockey,Lithuania,0
Koling,upenn.edu,Rioboo,49,54818,162,Skating,Suriname,0
Felicita,cwi.nl,Baumslag,18,49947,167,Skating,Saint Vincent and the Grenadines,0
Adegbeniga,mit.edu,Grdy,26,65517,171,Blogging,Malawi,0
Katsuhisa,usa.net,Dssouli,50,39193,175,Writing,Micronesia,0
Yukihiro,smu.edu,Okuhata,36,50166,171,Reading,Uzbekistan,0
Yucai,rwth-aachen.de,Peck,39,57957,172,Blogging,Somalia,0
Uming,washington.edu,Frederiksen,18,46609,178,Reading,Bolivia,0
Jinglie,acm.org,Skuppin,53,46600,163,Cinema,Grenada,0
Kobbi,informix.com,Collett,28,56075,167,Programming,Mozambique,0
Jik,ucsd.edu,Bolbourn,43,55564,175,Basketball,Dominican Republic,0
Tzee,umkc.edu,Drobnik,35,53248,175,Singing,Togo,0
Ronda,uni-trier.de,Cornelius,44,42123,180,Soccer,Zambia,0
Quinlong,rpi.edu,Strothotte,35,62302,175,Hockey,Guinea-Bissau,0
Ugis,uni-marburg.de,Syrjanen,28,56736,169,Gaming,Lebanon,0
Monica,panasonic.com,Drobnik,26,46092,171,Photography,Japan,0
Yon,earthlink.net,Hamblin,48,56795,171,Writing,Maldives,0
Geraldine,upenn.edu,Wiseman,25,55311,158,Drums,Zimbabwe,0
Catharina,ul.pt,Olivero,25,38856,180,Skating,Bahrain,0
Barbora,bellatlantic.net,Kusakari,30,42789,159,Hockey,Gambia,0
Licia,uiuc.edu,Noye,40,50718,164,Volleyball,Zimbabwe,0
Natalio,tue.nl,Mizutani,27,49808,155,Piano,Marshall Islands,0
Franceso,conclusivestrategies.com,Taivalsaari,41,67756,184,Swimming,Malta,0
Kencheng,temple.edu,Llorente,18,56515,162,Programming,Tonga,0
Yoshiteru,ibm.com,D'Amiano,19,42407,176,Cinema,Fiji,0
Kunal,gatech.edu,Cassaro,28,60435,179,Cinema,Kosovo,0
Mayan,cti.gr,Draws,37,43580,175,Writing,East Timor,0
Mrinal,uu.se,Luth,20,67625,177,Skating,Tanzania,0
Vishweshwar,forth.gr,Krull,34,48146,155,Programming,Italy,0
Haralampos,indiana.edu,Tarditi,63,40212,173,Writing,Kiribati,0
Aarron,ac.kr,Kawashimo,45,45606,165,Running,Niger,0
Misha,telcordia.com,Faradzev,19,40447,162,Skating,Chile,0
Motofumi,acm.org,Danner,18,38840,166,Travelling,Malaysia,0
Hyunmin,hp.com,Giandonato,18,55380,165,Drums,Burkina,0
Morioka,uga.edu,Smaragdakis,18,53655,177,Piano,Tajikistan,0
Rein,sfu.ca,Emmart,23,48366,184,Cinema,Eritrea,0
Sangho,berkeley.edu,Weisenberg,18,60379,155,Travelling,Burundi,0
Jakaob,lri.fr,Karg,31,30083,162,Gaming,Solomon Islands,0
Clara,zambeel.com,Leiwo,45,59024,168,Sculpting,Gabon,0
Gunilla,uta.edu,Roussou,37,49795,174,Soccer,Gambia,0
Mukesh,imag.fr,Cardiff,18,39589,169,Poker,Czech Republic,0
Gheorghe,unical.it,Dresser,26,61908,181,Basketball,St Lucia,0
Venkatar,crossgain.com,Hamburger,27,32088,180,Volleyball,Tunisia,0
Bongki,umb.edu,Ushio,46,59738,161,Writing,Burundi,0
Mitsushi,intersys.com,Isenberg,41,44321,155,Poker,Argentina,0
Anno,prc.com,Schoegge,18,51233,163,Gaming,Portugal,0
Herwig,bell-labs.com,Luth,28,68923,164,Programming,Niger,0
Berndt,clarkson.edu,Bodei,37,57806,166,Running,Paraguay,0
Hilary,rpi.edu,Schweikhardt,33,55714,161,Soccer,Serbia,0
Hailing,zambeel.com,Lowrie,31,46449,155,Reading,Slovakia,0
Allison,du.edu,Ophelders,25,48447,169,Reading,Sweden,0
Jeeho,zambeel.com,Willcock,38,40641,158,Gaming,Iceland,0
Munenori,gatech.edu,Seymour,35,51202,173,Reading,Moldova,0
Sugwoo,edu.cn,Collard,21,52225,155,Travelling,Bulgaria,0
Marilyn,sds.no,Goan,41,36297,164,Football,Liberia,0
Madhukar,umb.edu,Cha,30,51965,178,Running,Indonesia,0
Samson,mitre.org,Ferneley,39,50855,167,Guitar,Mali,0
Sakae,ucla.edu,Suessmith,36,49433,159,Volleyball,Laos,0
Kazumitsu,gmu.edu,Ajjanagadde,18,62461,155,Drums,Comoros,0
Boris,umd.edu,Milicia,51,48074,165,Piano,Israel,0
Hongzhong,auth.gr,Kotani,45,53890,160,Skating,South Africa,0
Eswaran,sdsc.edu,Yadrick,33,59898,174,Cinema,Libya,0
Liujian,umich.edu,Slaman,24,46688,155,Singing,Ivory Coast,0
Sihai,poly.edu,Hanafy,37,62608,155,Swimming,Germany,0
Juris,cwru.edu,Gevinti,33,46045,163,Hockey,Moldova,0
Dongseung,uqam.ca,Vidya,18,39793,160,Photography,Macedonia,0
Keren,ualberta.ca,Ramanan,38,52624,169,Running,Greece,0
Yohsuke,ernet.in,Verelst,41,53722,168,Photography,Portugal,0
Daeweon,ucf.edu,Troudi,18,57110,161,Writing,Gambia,0
Kazue,umd.edu,Antonacci,45,36619,162,Sculpting,Oman,0
Lama,uta.edu,Zdrahal,38,49956,155,Singing,Vatican City,0
Vishwa,clustra.com,Landram,24,63429,163,Singing,Mongolia,0
Gabi,hitachi.com,Dehene,27,50932,164,Guitar,Fiji,0
Ulf,edu.au,Pelletier,26,50961,155,Sculpting,East Timor,0
Judit,compaq.com,Sivarajan,46,50119,177,Painting,Namibia,0
Saso,ust.hk,Wothke,18,72173,156,Running,Republic of Ireland,0
Eliot,auc.dk,Aba,23,34768,178,Gaming,Czech Republic,0
Ronit,intersys.com,Qureshi,55,45718,156,Volleyball,Libya,0
Insup,bell-labs.com,Milberg,18,48502,163,Soccer,Moldova,0
Alexandr,llnl.gov,Kees,18,34025,176,Poker,Mauritania,0
Aamod,microsoft.com,Biolsi,54,26081,190,Writing,Switzerland,0
Kirk,forth.gr,Nergos,57,39147,165,Piano,Myanmar,0
Ugo,ualberta.ca,Rabagliati,56,64389,173,Programming,Austria,0
Egemen,lehner.net,Anguilar,54,39046,174,Skating,Mali,0
Ingbert,ucr.edu,Ballim,18,53490,178,Singing,Israel,0
Wentai,cwru.edu,Sylla,57,54350,161,Travelling,Nepal,0
Edwina,sleepycat.com,Rosendahl,40,53934,178,Hockey,Saudi Arabia,0
Flaminia,sds.no,Tsatalos,43,39438,160,Reading,Chile,0
Veroniek,umass.edu,Minea,42,51708,165,Sculpting,Tanzania,0
Shalini,ubs.com,Voiskunskii,28,31298,164,Blogging,Congo,0
Junko,uu.se,Marakhovsky,21,57909,167,Running,Slovakia,0
Sanjukta,toronto.edu,Parhami,18,36409,162,Football,Vietnam,0
Lujuan,uic.edu,Nador,19,40422,176,Soccer,Bhutan,0
Chanderjit,toronto.edu,Westby,18,27114,162,Poker,Micronesia,0
Xiaoye,wisc.edu,Kuemmerle,44,50151,161,Writing,Djibouti,0
Jeongyoujng,auth.gr,Weisenberg,18,46085,161,Cinema,Belgium,0
Atte,utexas.edu,McSherry,32,51937,165,Sculpting,Brunei,0
Ophir,okcu.edu,Dym,32,54975,176,Running,Ukraine,0
Geetha,uwindsor.ca,Bhagavan,46,32703,155,Painting,Dominican Republic,0
Karakunakara,concordia.ca,Chrzastowski,23,60569,170,Blogging,Seychelles,0
Prasan,edu.sg,Chimia,18,49694,163,Skating,Japan,0
Kamakshi,csufresno.edu,Toyoshima,28,36496,169,Guitar,Panama,0
Patrizio,att.com,Rosti,26,50585,161,Photography,Egypt,0
Dechang,rpi.edu,Sabbagh,23,59750,172,Running,Greece,0
Alfs,cwi.nl,Mitsuhashi,64,39109,159,Writing,Guyana,0
Yunming,unbc.ca,Kessler,41,35977,163,Poker,Vietnam,0
Taisei,uni-muenchen.de,Mormann,36,53774,165,Cinema,Liberia,0
Tsuneharu,solidtech.com,Eterovic,18,40955,155,Football,Angola,0
Asha,toronto.edu,Kocur,32,47252,155,Cinema,Indonesia,0
Arun,toronto.edu,Rouse,40,56357,173,Drawing,Bolivia,0
Hirohide,ibm.com,Nanayakkara,49,59596,166,Soccer,Cape Verde,0
Gerri,berkeley.edu,Zielinski,25,52919,155,Drums,Egypt,0
Huajun,computer.org,Ghazalie,18,55890,175,Sculpting,Iceland,0
Funda,compaq.com,Chaudhuri,38,39056,174,Running,Iran,0
Horia,wisc.edu,Clouse,18,44540,168,Drums,Albania,0
Irit,acm.org,Papastavrou,53,39638,171,Basketball,Philippines,0
Kyunghee,crossgain.com,O'Reagan,37,50193,179,Cinema,Burkina,0
Przemyslaw,oracle.com,Bradac,31,44788,167,Singing,Mozambique,0
Qui,cabofalso.com,Sreenan,50,65328,175,Gaming,Liberia,0
Oswin,ac.uk,Wossner,28,49200,176,Piano,Chad,0
Amstein,utexas.edu,Straney,29,42924,159,Gaming,Andorra,0
Youngmok,cornell.edu,Simutis,34,30295,169,Volleyball,Antigua and Barbuda,0
Zosimo,njit.edu,Pocchiola,36,49755,155,Guitar,China,0
Mirsad,du.edu,Wegenkittl,36,58555,167,Travelling,Saint Vincent and the Grenadines,0
Guozhen,ac.be,Stamp,18,42586,163,Guitar,Taiwan,0
Jeffery,uni-muenchen.de,Gradel,24,58951,179,Poker,Zimbabwe,0
Christa,uwindsor.ca,Lakoumentas,23,66267,172,Guitar,Iceland,0
Florina,sunysb.edu,Keronen,18,50017,166,Football,Belize,0
Melliyal,lri.fr,Habermehl,29,41504,175,Swimming,Sudan,0
Jianan,fsu.edu,Gyorkos,34,57640,164,Volleyball,Grenada,0
Zuzana,baylor.edu,Bozinovic,18,52179,156,Drums,Tuvalu,0
Oded,msstate.edu,Pfleeger,33,41611,170,Soccer,Macedonia,0
Rasiah,oracle.com,Angelov,20,50948,173,Poker,Central African Rep,0
Akhilish,msn.com,Cheiner,18,51460,188,Soccer,Tonga,0
Mathai,umb.edu,Stanion,65,51531,163,Cinema,Japan,0
Bernhard,csufresno.edu,Honglei,18,75103,167,Soccer,Tajikistan,0
Neda,evergreen.edu,Alt,23,64931,159,Programming,Lesotho,0
Michiharu,upenn.edu,Desbois,60,28127,185,Blogging,Iran,0
Stina,cnr.it,Mazenc,28,58954,155,Guitar,Malawi,0
Haakon,msstate.edu,Krichel,26,41972,165,Sculpting,Lebanon,0
Mahadev,cmu.edu,Mavaddat,46,43358,178,Soccer,Cameroon,0
Feixiong,uwo.ca,Wolovich,37,47200,171,Cinema,Mauritius,0
Oskari,unf.edu,Duval,29,66353,174,Drums,Portugal,0
Atam,indiana.edu,Dar,18,62173,173,Swimming,Botswana,0
Yekta,sfu.ca,Riesenhuber,18,51548,189,Piano,Estonia,0
Brigitte,gte.com,Blinzer,26,51672,169,Reading,Liberia,0
Fabrizio,gatech.edu,Rychly,37,54457,155,Drawing,Maldives,0
Yongmao,forwiss.de,Nonnengart,37,51233,155,Blogging,Kyrgyzstan,0
Rasa,sybase.com,Luiz,19,36493,163,Skating,Greece,0
Jiawen,solidtech.com,Din,46,46320,156,Running,Paraguay,0
Chizuko,brandeis.edu,Mandelblit,34,48867,160,Piano,Nauru,0
Engelbert,stanford.edu,Wendel,38,65796,155,Piano,Egypt,0
Lusiana,lbl.gov,Roohalamini,40,45238,174,Sculpting,Korea North,0
Sait,uni-muenster.de,Kader,18,51767,158,Sculpting,Grenada,0
Kamran,ust.hk,Ogurol,26,45597,160,Reading,El Salvador,0
Domine,msn.com,Rudolf,46,73298,157,Writing,Cameroon,0
Polen,zambeel.com,Austing,21,52850,163,Photography,Macedonia,0
Wubin,umd.edu,Sreerama,32,56636,168,Tennis,Comoros,0
Vara,washington.edu,Kermarrec,29,35930,177,Blogging,Solomon Islands,0
Aspi,acm.org,Seaborn,54,48509,173,Swimming,Iraq,0
Richara,auc.dk,DeTurk,27,46167,172,Piano,Pakistan,0
Shem,msstate.edu,Gradel,20,52964,155,Gaming,Lesotho,0
Ezio,columbia.edu,Gerla,68,30785,177,Tennis,Benin,0
Jodi,dec.com,Simoni,28,55322,174,Poker,Cambodia,0
Ahuva,ufl.edu,Tetongnon,18,43211,160,Running,Belize,0
Marsja,ou.edu,Casotto,27,39255,177,Painting,Vatican City,0
Faouzi,dauphine.fr,Elkadi,37,38959,175,Drawing,Estonia,0
Yulu,uu.se,Baudet,18,51171,177,Blogging,Gambia,0
Masao,umich.edu,Bolloju,18,32429,167,Cinema,Rwanda,0
Guna,intersys.com,Kurino,25,47510,162,Running,Nicaragua,0
Tsunenori,nyu.edu,Minot,50,38201,163,Hockey,Germany,0
Nicole,ucdavis.edu,Heinze,33,49568,171,Hockey,Chile,0
Daina,uni-mannheim.de,Gevinti,18,43555,196,Painting,Jordan,0
Katsuto,sdsc.edu,Viveros,47,50273,159,Writing,St Kitts and Nevis,0
Shukri,ualberta.ca,Baaz,19,43424,168,Hockey,Vanuatu,0
Hans,ac.be,Kavaky,40,38222,184,Hockey,Chad,0
Valdiodio,uga.edu,Tari,82,35217,181,Volleyball,Nepal,0
Guillermo,fsu.edu,Yuzhang,47,56500,158,Travelling,Greece,0
Renaud,utexas.edu,Strasser,35,48496,179,Programming,Albania,0
Yellamraju,brown.edu,Deutz,29,53534,180,Painting,South Sudan,0
Dasu,ac.jp,Fraisse,25,49004,164,Skating,Marshall Islands,0
Alfs,umich.edu,Vaschenko,52,53614,167,Running,Ivory Coast,0
Keung,sleepycat.com,McAlister,32,51829,171,Basketball,Romania,0
Aleksei,concordia.ca,Friesem,46,52010,175,Hockey,Ethiopia,0
Torbjorn,concentric.net,Morrell,23,54068,176,Running,Monaco,0
Geert,sbphrd.com,Martella,18,57129,171,Drawing,Madagascar,0
Yanggon,edu.au,Friedetzky,41,43703,179,Blogging,Iran,0
Younghwan,umkc.edu,Renker,18,62124,163,Programming,Barbados,0
Shibu,telcordia.com,Lapis,20,44909,178,Blogging,Estonia,0
Faye,brandeis.edu,Wool,47,28904,162,Hockey,Macedonia,0
Margot,lri.fr,Reid,29,65030,162,Skating,Micronesia,0
Carmel,filemaker.com,Kavian,18,52566,178,Painting,Libya,0
Orlando,stanford.edu,Rauzy,45,66057,165,Blogging,Vietnam,0
Ananlada,fsu.edu,Mynatt,39,50140,160,Skating,Cameroon,0
Bojan,ucla.edu,Preteux,24,48189,164,Photography,Korea South,0
Meurig,unizh.ch,Schilier,26,43525,173,Travelling,Mauritania,0
Veronik,hitachi.com,Weydert,44,38149,163,Running,Vanuatu,0
Aliasghar,ou.edu,Antonisse,20,64037,189,Drums,China,0
Urban,uregina.ca,Schwiegelshohn,23,49074,184,Swimming,Fiji,0
Benard,compaq.com,Konuma,32,67663,174,Hockey,Poland,0
Benedetto,uni-trier.de,Pozo,50,48243,165,Basketball,Macedonia,0
Euiseob,rice.edu,Hershey,28,48386,181,Gaming,Angola,0
Minkai,edu.sg,Gargeya,18,49008,169,Football,Seychelles,0
Krzysztof,nyu.edu,Galand,18,50839,159,Poker,New Zealand,0
Kow,pitt.edu,Sinderen,57,59277,182,Sculpting,Cyprus,0
Muhamed,sfu.ca,Kasa,30,47991,172,Basketball,Cuba,0
Geoffrey,unical.it,Rios,37,59677,172,Running,Niger,0
Krishnendu,cohera.com,Lalanne,25,37865,155,Skating,Afghanistan,0
Helder,umkc.edu,Bean,25,48181,159,Programming,Mali,0
Xinglin,versata.com,Goodwyn,20,27097,165,Basketball,Tuvalu,0
Sitki,telcordia.com,Robson,40,50914,170,Reading,Papua New Guinea,0
Kazutaki,yorku.ca,Rapin,35,41206,155,Piano,Djibouti,0
Donn,sds.no,Grama,18,57492,170,Blogging,Ukraine,0
Loet,sunysb.edu,Tierney,18,43851,171,Singing,Belgium,0
Traugot,ust.hk,Babel,18,52730,159,Blogging,Serbia,0
Vencenzo,uregina.ca,Arcos,34,54757,185,Swimming,Armenia,0
Xubo,prc.com,Stalnaker,18,59460,164,Gaming,Ethiopia,0
Adri,informix.com,Chiprout,22,62821,168,Photography,Estonia,0
Masahiko,sbphrd.com,Brislawn,37,71444,162,Basketball,Norway,0
Prabal,uni-mb.si,Kienzler,22,48541,162,Photography,Romania,0
Quifan,umich.edu,Gadbois,18,56416,176,Blogging,New Zealand,0
Moustafa,umich.edu,Pletat,39,42288,165,Cinema,Seychelles,0
Einat,pi.it,Montelius,52,43709,169,Football,Israel,0
Odette,rutgers.edu,Guha,18,56170,168,Volleyball,Marshall Islands,0
Zito,ubs.com,Fritzsche,32,49024,169,Skating,St Kitts and Nevis,0
Lyndon,ab.ca,Scarborough,18,47961,186,Hockey,Liberia,0
Eddie,indiana.edu,Speckmann,42,39556,165,Photography,Marshall Islands,0
Yamin,umb.edu,Goldsman,18,53704,155,Football,India,0
Razvan,uwo.ca,Saslan,32,51433,184,Gaming,Cambodia,0
Helger,ucf.edu,Papaconstantinou,47,50804,161,Guitar,Cameroon,0
Willy,cmu.edu,Luitjes,49,47647,163,Basketball,Norway,0
Odette,clustra.com,Guggino,59,48236,161,Drawing,Saudi Arabia,0
Tricia,tue.nl,Gohring,22,54111,157,Basketball,Barbados,0
Zicheng,versata.com,Broer,38,62140,161,Guitar,Republic of Ireland,0
Wynne,arizona.edu,Kshemkalyani,18,44003,169,Gaming,Singapore,0
Richard,clarkson.edu,Mackaness,18,48371,184,Drawing,Venezuela,0
Vishesh,microsoft.com,Yuval,20,59400,155,Basketball,Cambodia,0
Kailish,cabofalso.com,Sezak,41,46367,175,Cinema,Uganda,0
Aito,broadquest.com,Pesotchinsky,23,58906,165,Poker,Samoa,0
Ponnarasu,temple.edu,Lipsky,48,69017,164,Cinema,Bhutan,0
Andres,airmail.net,Xanthopoulos,23,65947,187,Reading,Morocco,0
Amokrane,panasonic.com,Schmies,29,63167,164,Drawing,Fiji,0
Wally,cmu.edu,Trimble,31,38913,169,Reading,Norway,0
Sabrina,umkc.edu,Starr,24,61060,159,Drums,Togo,0
Kent,edu.au,Kuchlein,33,62711,188,Reading,Barbados,0
Tessa,uni-muenchen.de,Zercher,32,47048,155,Skating,Venezuela,0
Chatschik,bellatlantic.net,Kriegman,18,66801,167,Hockey,Norway,0
Mustapha,bell-labs.com,Malaika,20,48109,162,Painting,Guatemala,0
Kersti,cnr.it,Herner,33,49830,197,Skating,Belarus,0
Tayloe,unf.edu,Boville,45,56470,176,Tennis,Liechtenstein,0
Aloys,zambeel.com,Zajac,18,47449,177,Sculpting,Finland,0
Antonije,computer.org,Rauen,42,64422,177,Drawing,Algeria,0
Barney,edu.cn,Zartmann,18,42934,168,Football,Austria,0
Shaye,microsoft.com,Schwantner,18,44940,168,Cinema,Singapore,0
ChingYen,cornell.edu,Berbert,31,51713,168,Cinema,Tajikistan,0
Nobuyoshi,nodak.edu,Eyal,22,57832,166,Writing,Madagascar,0
Jaroslav,sybase.com,Suwunboriruksa,21,40029,171,Writing,Korea South,0
Pak,lehner.net,Dinkloh,28,72177,177,Poker,Georgia,0
Synnove,emc.com,Arbib,35,54596,168,Sculpting,Mauritania,0
Arnon,toronto.edu,Lipper,26,37438,163,Running,Turkey,0
Asbjorn,uni-muenchen.de,Burgess,33,57581,155,Blogging,Chad,0
Luis,umich.edu,Hasker,18,65373,161,Singing,Maldives,0
Osni,ask.com,Cox,23,36416,155,Volleyball,Ivory Coast,0
Insung,uregina.ca,Gebele,46,55780,165,Painting,Canada,0
Weiguo,ncr.com,Llewellyn,44,73949,159,Running,Vanuatu,0
Prabakar,filemaker.com,Sorribes,18,48262,164,Writing,Tuvalu,0
Douglas,lehner.net,Kaminer,20,76355,182,Football,Iceland,0
Sitvanit,gmu.edu,Wray,18,47933,162,Poker,Yemen,0
Tessa,temple.edu,Hambrick,37,42231,160,Piano,Lithuania,0
Jovisa,uu.se,Suzaki,21,51467,167,Writing,Micronesia,0
Maartje,pitt.edu,Biron,44,67335,172,Cinema,Lebanon,0
Tapio,newpaltz.edu,Janardhan,20,36662,178,Cinema,Papua New Guinea,0
Aylmer,nwu.edu,Preishuber,18,53954,160,Piano,Guatemala,0
Tatsuya,uwindsor.ca,Simha,20,56958,159,Blogging,Kiribati,0
Yinfeng,ab.ca,Neuwirth,44,48304,164,Football,Dominican Republic,0
Adin,clustra.com,Logrippo,51,53425,166,Writing,Republic of Ireland,0
Beatriz,ubs.com,Rennels,38,55799,172,Basketball,Yemen,0
Abderrazak,csufresno.edu,Fawaz,27,48347,195,Programming,Ivory Coast,0
